,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,Days_As_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_AcceptedCmp,AcceptedAnyCmp,Complain
1861,49.0,2n Cycle,Divorced,11448.0,0,0,16,3890,0,0,0,6,2,6,14,1,1,0,2,6,0,0,0,0,0,0,0,0,0
1863,53.0,Graduation,Married,70886.0,1,0,65,3952,407,70,239,103,88,53,960,1,5,4,4,2,0,0,0,0,0,0,0,0,0
1865,51.0,Graduation,Widow,60208.0,1,1,13,4324,488,23,71,15,0,59,656,11,8,3,7,7,0,0,0,1,0,1,2,1,0
1866,56.0,Master,Together,32889.0,1,1,78,3990,28,0,13,4,2,8,55,3,2,1,3,5,0,0,0,0,0,0,0,0,0
1867,40.0,Graduation,Single,34738.0,1,0,51,3743,3,2,10,3,0,2,20,1,1,0,3,6,0,0,0,0,0,0,0,0,0
1868,53.0,Master,Together,30538.0,1,0,27,4330,284,0,52,8,3,20,367,4,9,0,4,10,0,0,0,0,0,0,0,0,0
1869,47.0,2n Cycle,Together,82326.0,0,0,30,3805,938,142,754,159,81,183,2257,1,5,10,6,2,1,0,0,1,1,1,4,1,0
1870,57.0,PhD,Divorced,26642.0,1,0,71,3814,13,2,15,2,2,8,42,2,2,0,3,6,0,0,0,0,0,0,0,0,0
1871,60.0,Graduation,Divorced,69932.0,0,1,97,4076,412,172,153,150,105,57,1049,2,7,6,11,4,0,0,0,0,0,0,0,0,0
1872,52.0,Graduation,Single,44503.0,1,1,83,3768,31,1,8,0,0,8,48,2,2,0,3,6,0,0,0,0,0,0,0,0,0
1873,76.0,PhD,Single,60200.0,0,1,3,4237,502,19,132,0,6,26,685,6,6,2,11,6,0,0,0,0,0,0,0,0,0
1874,72.0,Graduation,Divorced,49638.0,0,1,71,3765,18,10,3,3,5,0,39,1,1,0,3,2,0,0,0,0,0,0,0,0,0
1875,37.0,2n Cycle,Single,23830.0,0,0,3,3836,1,8,6,4,8,16,43,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1876,65.0,Master,Widow,33051.0,0,0,15,4376,100,71,243,108,94,219,835,3,9,1,8,9,0,0,0,0,0,1,1,1,0
1877,66.0,Graduation,Married,72905.0,0,0,52,3853,407,114,445,181,165,203,1515,1,3,7,9,1,1,0,0,0,0,0,1,1,0
1878,73.0,PhD,Together,69702.0,0,1,8,4189,664,9,240,50,19,57,1039,2,7,7,10,4,0,0,0,0,0,0,0,0,0
1879,49.0,Graduation,Divorced,70300.0,1,0,89,4043,1045,61,338,60,46,46,1596,3,5,5,13,8,0,0,0,0,0,0,0,0,0
1880,40.0,PhD,Married,70643.0,0,0,66,4316,1218,107,304,23,143,33,1828,1,5,8,4,6,0,0,0,0,0,1,1,1,0
1881,55.0,PhD,Married,30396.0,1,0,22,3754,15,0,6,0,1,12,34,2,1,1,2,7,0,0,1,0,0,1,2,1,0
1882,56.0,PhD,Divorced,50616.0,0,1,56,3766,128,0,16,0,1,4,149,2,4,0,4,7,0,0,0,0,0,0,0,0,0
1883,55.0,Master,Single,62772.0,0,1,74,4100,581,49,157,43,8,108,946,1,5,6,11,2,0,0,0,1,0,0,1,1,0
1884,39.0,PhD,Single,30298.0,0,0,48,3735,6,3,12,6,1,0,28,1,1,1,3,3,0,0,0,0,0,0,0,0,0
1885,40.0,Graduation,Single,52413.0,1,0,67,4297,185,8,133,56,56,12,450,2,7,1,7,7,0,0,0,0,0,0,0,0,0
1886,67.0,PhD,Married,44155.0,1,1,24,3855,22,1,9,0,0,14,46,1,1,1,2,4,0,0,0,0,0,0,0,0,0
1887,53.0,PhD,Divorced,86979.0,0,0,67,3928,584,100,835,65,83,35,1702,1,5,5,5,2,0,0,1,0,0,1,2,1,0
1888,49.0,Graduation,Together,76532.0,1,1,38,3987,355,30,177,90,138,30,820,4,9,5,7,5,0,0,0,0,0,0,0,0,0
1889,42.0,Graduation,Married,42081.0,1,0,86,4182,175,10,110,54,6,27,382,2,6,3,4,6,0,0,1,0,0,0,1,1,0
1891,35.0,Master,Together,88420.0,0,0,87,3752,957,153,612,99,95,153,2069,1,4,7,8,1,1,0,1,0,1,0,3,1,0
1892,39.0,Graduation,Married,31158.0,1,0,62,4212,25,6,16,20,0,5,72,2,2,0,3,8,0,0,0,0,0,0,0,0,0
1893,56.0,Graduation,Divorced,61671.0,0,1,23,3720,641,7,56,0,0,28,732,8,10,4,6,8,1,0,0,1,0,0,2,1,0
1894,50.0,Graduation,Single,69719.0,0,0,99,3728,273,86,208,177,14,43,801,1,2,3,5,1,0,0,0,0,0,0,0,0,0
1895,75.0,Graduation,Divorced,49160.0,0,1,29,3946,122,21,43,25,10,15,236,2,3,1,6,6,0,0,0,0,0,0,0,0,0
1897,70.0,PhD,Single,90933.0,0,0,90,3784,1020,31,430,62,63,79,1685,1,4,6,4,1,0,0,0,0,1,0,1,1,0
1898,79.0,PhD,Single,113734.0,0,0,9,3726,6,2,3,1,262,3,277,0,27,0,0,1,0,0,0,0,0,0,0,0,0
1901,41.0,Graduation,Single,22148.0,0,0,16,3771,15,5,14,0,4,11,49,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1902,37.0,Master,Married,73395.0,0,0,94,3797,272,7,80,20,7,11,397,1,4,4,6,2,0,0,0,0,0,0,0,0,0
1903,53.0,Graduation,Divorced,29819.0,1,0,77,3942,9,1,24,2,1,2,39,3,3,0,3,6,0,0,0,0,0,0,0,0,0
1904,56.0,Graduation,Married,45688.0,0,1,20,3849,279,0,18,0,0,9,306,2,3,1,8,4,0,0,0,1,0,0,1,1,0
1906,53.0,PhD,Married,60491.0,0,1,81,3990,637,47,237,12,19,76,1028,4,6,11,7,5,0,0,0,0,0,0,0,0,0
1907,38.0,Graduation,Together,33235.0,1,0,71,3838,45,0,16,2,1,6,70,1,3,0,3,7,0,0,0,0,0,0,0,0,0
1908,65.0,Graduation,Married,35701.0,0,0,36,4161,21,1,9,7,3,5,46,1,1,0,3,6,0,0,0,0,0,0,0,0,0
1909,44.0,Master,Married,31535.0,1,0,95,3970,15,4,13,0,0,19,51,1,1,1,2,7,0,0,1,0,0,0,1,1,0
1910,64.0,2n Cycle,Together,92556.0,0,0,32,3764,493,183,352,184,23,28,1263,0,3,5,13,0,0,0,0,0,0,0,0,0,0
1911,54.0,Graduation,Single,67384.0,0,1,32,4290,957,40,175,158,53,107,1490,2,7,8,5,5,0,0,0,1,0,0,1,1,0
1913,57.0,Graduation,Married,77870.0,0,1,93,4370,1017,50,500,65,50,133,1815,3,5,5,5,8,1,0,0,1,0,1,3,1,0
1914,61.0,PhD,Widow,52278.0,0,1,24,4214,953,0,71,0,0,174,1198,6,10,5,10,8,0,0,0,0,0,0,0,0,0
1915,56.0,Graduation,Single,57107.0,0,1,44,4368,159,0,120,0,0,137,416,7,4,4,8,8,0,1,0,1,0,1,3,1,0
1917,43.0,PhD,Single,36038.0,1,0,82,4088,23,0,15,0,2,7,47,2,3,0,3,6,0,0,0,0,0,0,0,0,0
1919,59.0,PhD,Together,34230.0,1,1,72,4244,15,0,4,0,0,2,21,1,1,0,2,7,0,0,0,0,0,0,0,0,0
1920,47.0,2n Cycle,Single,31878.0,0,1,7,3701,23,4,5,10,5,23,70,1,1,0,4,3,0,0,0,0,0,0,0,0,0
1921,52.0,2n Cycle,Married,70932.0,0,1,57,3855,200,193,100,46,185,185,909,2,6,2,12,3,0,0,0,0,0,0,0,0,0
1922,68.0,Graduation,Single,91249.0,0,0,84,4311,1324,27,119,71,108,27,1676,0,7,9,6,4,1,1,0,1,1,1,5,1,0
1923,81.0,Master,Single,77598.0,0,0,53,3965,1193,33,281,129,66,33,1735,1,7,5,13,3,0,0,0,0,1,0,1,1,0
1924,65.0,Graduation,Single,80982.0,1,1,48,4231,505,137,401,104,22,22,1191,3,11,5,11,5,0,0,0,0,0,0,0,0,1
1925,47.0,Master,Married,22701.0,1,0,2,3991,2,4,9,0,4,5,24,1,1,0,3,5,0,0,0,0,0,0,0,0,0
1927,54.0,Graduation,Married,70617.0,0,0,45,4065,353,61,753,40,46,27,1280,1,3,3,7,2,0,0,0,0,0,0,0,0,0
1928,67.0,Graduation,Single,64849.0,0,0,42,4287,652,48,350,94,84,108,1336,1,9,3,6,5,0,0,0,0,0,1,1,1,0
1929,59.0,Master,Married,62694.0,1,1,29,4071,379,6,157,25,91,91,749,5,9,3,7,7,0,0,0,0,0,0,0,0,0
1930,50.0,PhD,Married,61917.0,1,1,83,3915,46,4,36,2,2,1,91,1,2,0,4,5,0,0,0,0,0,0,0,0,0
1931,77.0,PhD,Married,67472.0,0,1,93,3968,162,31,127,8,17,69,414,2,4,2,7,3,0,0,0,0,0,0,0,0,0
1932,42.0,Master,Married,21059.0,1,0,40,3867,8,3,19,3,3,8,44,3,3,0,3,6,0,0,0,0,0,0,0,0,0
1933,56.0,Master,Married,29543.0,2,0,47,3783,17,3,18,3,4,18,63,2,3,1,2,7,0,0,0,0,0,0,0,0,0
1934,73.0,Graduation,Married,75903.0,0,1,50,4141,340,108,185,130,38,100,901,2,6,6,9,3,0,0,0,0,0,0,0,0,0
1935,49.0,2n Cycle,Together,34984.0,1,1,40,4355,8,4,15,3,5,3,38,2,1,0,3,7,0,0,0,0,0,0,0,0,0
1936,68.0,PhD,Single,54998.0,0,1,3,4170,154,22,202,39,30,8,455,5,4,2,9,4,0,0,0,0,0,1,1,1,0
1937,75.0,PhD,Widow,54356.0,0,1,62,4281,710,15,30,20,0,0,775,3,11,2,8,8,0,0,0,0,0,1,1,1,0
1938,65.0,Master,Married,34242.0,0,1,25,3792,8,2,4,0,0,1,15,1,0,0,3,5,0,0,0,0,0,0,0,0,0
1939,51.0,Graduation,Married,25410.0,1,0,48,3996,2,2,4,13,13,4,38,1,1,0,4,4,0,0,0,0,0,0,0,0,0
1940,40.0,PhD,Married,73356.0,0,0,56,3837,1050,14,322,0,14,112,1512,1,5,11,5,2,1,0,1,0,1,1,4,1,0
1941,74.0,Graduation,Together,28320.0,0,1,68,4225,19,1,14,3,2,4,43,1,1,0,3,8,0,0,0,0,0,0,0,0,0
1942,47.0,Graduation,Single,23763.0,1,0,64,4385,22,0,6,6,2,6,42,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1943,40.0,Graduation,Married,72570.0,0,0,67,3759,274,83,216,151,141,224,1089,1,4,6,12,1,0,0,0,0,0,0,0,0,0
1944,48.0,Master,Married,34529.0,1,0,94,4347,68,6,38,3,6,41,162,2,2,2,3,7,0,0,0,0,0,0,0,0,0
1945,73.0,Graduation,Widow,70792.0,0,0,82,4202,344,45,654,104,11,114,1272,2,3,4,10,3,0,0,0,0,0,0,0,0,0
1946,42.0,Graduation,Married,63211.0,0,0,3,4298,145,193,459,205,26,145,1173,2,3,8,7,2,0,0,0,0,0,1,1,1,0
1947,50.0,Master,Married,83891.0,0,1,24,3703,217,38,350,111,85,15,816,1,4,7,10,1,0,0,0,0,0,0,0,0,0
1948,56.0,Graduation,Single,36065.0,1,1,54,4149,18,7,34,10,2,3,74,3,3,0,3,8,0,0,0,0,0,0,0,0,0
1950,84.0,PhD,Single,51141.0,0,0,96,4050,144,0,7,0,0,6,157,1,3,1,4,5,0,0,0,0,0,0,0,0,0
1951,48.0,Graduation,Married,56939.0,0,1,19,3978,256,34,103,90,29,49,561,2,3,3,10,3,0,0,0,0,0,0,0,0,0
1952,73.0,Graduation,Single,80872.0,0,0,60,3742,483,72,567,94,12,108,1336,1,4,4,10,1,0,0,0,0,0,0,0,0,0
1953,48.0,PhD,Together,72335.0,0,0,2,4379,1285,105,653,28,21,0,2092,1,10,4,8,8,0,0,0,0,0,1,1,1,0
1954,60.0,PhD,Single,61798.0,0,0,13,3912,338,4,89,11,8,13,463,1,4,2,9,4,0,0,0,0,0,0,0,0,0
1955,74.0,PhD,Widow,76842.0,0,0,37,3751,605,10,345,84,54,32,1130,1,1,8,7,0,0,0,0,0,0,0,0,0,0
1956,48.0,Graduation,Together,29478.0,1,0,59,3857,8,0,7,3,1,1,20,1,1,0,3,6,0,0,0,0,0,0,0,0,0
1957,68.0,Graduation,Single,46998.0,0,1,55,4309,172,41,86,45,6,27,377,5,5,3,5,7,0,0,1,0,0,0,1,1,0
1958,34.0,Graduation,Single,96843.0,0,0,60,4126,448,71,951,40,17,17,1544,1,6,11,10,2,0,0,0,0,1,1,2,1,0
1960,59.0,Master,Married,70053.0,0,1,38,4055,512,53,98,81,179,89,1012,3,8,5,10,5,0,0,0,0,0,0,0,0,0
1961,62.0,PhD,Widow,71670.0,0,0,8,4049,1462,16,128,0,0,160,1766,1,5,3,6,6,0,1,0,1,1,1,4,1,0
1962,46.0,Graduation,Married,44359.0,1,1,19,3706,20,0,14,7,3,1,45,3,2,0,4,3,0,0,0,0,0,0,0,0,0
1963,72.0,Graduation,Single,40887.0,1,1,32,4113,50,4,44,10,10,43,161,3,3,1,3,9,0,0,0,0,0,1,1,1,0
1964,58.0,Graduation,Divorced,48877.0,0,1,27,3869,102,1,15,2,0,24,144,1,3,0,4,7,0,0,0,0,0,0,0,0,0
1965,77.0,Graduation,Together,74485.0,0,0,58,4003,499,149,815,173,49,49,1734,1,6,7,12,3,0,0,0,0,0,0,0,0,0
1966,52.0,Graduation,Together,64474.0,0,1,59,3944,381,35,172,56,86,93,823,2,8,2,10,5,0,0,0,0,0,0,0,0,0
1967,61.0,Graduation,Together,77226.0,0,1,29,3815,631,43,239,128,76,21,1138,2,6,8,12,3,0,0,0,0,0,0,0,0,0
1968,75.0,Graduation,Widow,72643.0,0,0,60,4181,526,80,553,123,94,53,1429,1,3,10,7,2,1,0,0,0,0,1,2,1,0
1969,46.0,Master,Together,85738.0,0,0,41,3851,913,26,376,17,26,13,1371,1,3,6,11,1,0,0,0,1,1,0,2,1,0
1970,58.0,Graduation,Divorced,55686.0,0,1,27,4194,673,0,199,37,47,26,982,2,6,3,5,4,0,0,1,0,0,0,1,1,0
1971,41.0,Graduation,Single,39062.0,1,0,28,3790,23,0,9,0,0,12,44,1,1,0,3,4,0,0,1,0,0,0,1,1,0
1973,49.0,Graduation,Married,40794.0,0,1,18,4142,261,23,73,4,23,50,434,2,6,3,5,7,0,0,0,0,0,0,0,0,0
1975,55.0,Graduation,Married,4428.0,0,1,0,3961,16,4,12,2,4,321,359,0,25,0,0,1,0,0,0,0,0,0,0,0,0
1976,61.0,2n Cycle,Married,32632.0,0,0,32,4390,63,151,137,153,19,53,576,2,4,4,8,5,0,0,0,0,0,0,0,0,0
1977,56.0,PhD,Single,38236.0,1,1,2,3976,58,0,18,2,0,10,88,4,3,0,4,7,0,0,0,0,0,0,0,0,0
1978,45.0,Graduation,Married,36781.0,1,0,16,3774,29,1,17,0,3,13,63,1,2,1,2,8,0,0,0,0,0,1,1,1,0
1979,40.0,Master,Single,31385.0,1,0,56,4265,3,2,12,0,1,9,27,1,1,0,2,8,0,0,1,0,0,1,2,1,0
1980,40.0,Graduation,Married,24570.0,1,0,97,4181,28,34,62,11,14,44,193,3,4,0,4,9,0,0,0,0,0,0,0,0,0
1982,73.0,Graduation,Married,94642.0,0,0,35,3831,879,143,797,106,143,143,2211,0,5,7,9,1,1,0,0,0,1,0,2,1,0
1983,62.0,Master,Married,58646.0,0,1,3,4078,62,1,44,6,5,22,140,1,2,1,4,4,0,0,0,0,0,0,0,0,0
1984,49.0,Graduation,Single,53201.0,1,1,49,4196,280,7,81,20,0,27,415,8,6,3,5,7,0,0,0,0,0,0,0,0,0
1986,46.0,Graduation,Married,57113.0,1,1,45,4202,182,4,33,0,2,42,263,6,4,1,5,7,0,0,0,0,0,0,0,0,0
1987,33.0,Graduation,Married,51373.0,0,0,37,4066,83,2,101,64,26,117,393,1,3,5,3,4,0,0,0,0,0,0,0,0,0
1988,38.0,Graduation,Married,23477.0,1,0,39,3945,38,15,54,3,8,29,147,3,3,0,4,8,0,0,0,0,0,0,0,0,0
1989,68.0,Graduation,Married,58116.0,0,1,38,3771,228,19,130,4,11,51,443,2,3,3,8,2,0,0,0,0,0,0,0,0,0
1990,61.0,PhD,Divorced,72968.0,0,0,8,3889,1092,37,592,145,37,55,1958,1,5,5,8,3,1,0,0,0,0,1,2,1,0
1991,53.0,Master,Married,39791.0,0,1,89,4152,85,15,27,13,13,21,174,2,3,1,4,7,0,0,0,0,0,0,0,0,0
1992,77.0,Master,Single,91712.0,0,0,47,3949,1276,24,746,94,29,48,2217,0,9,7,11,3,0,0,0,0,1,1,2,1,0
1993,66.0,Graduation,Single,94472.0,0,1,75,3781,1017,33,417,108,100,16,1691,1,5,5,5,5,0,0,0,1,1,0,2,1,0
1994,64.0,Graduation,Together,13672.0,1,1,86,4132,6,2,9,2,1,5,25,2,1,0,3,8,0,0,0,0,0,0,0,0,0
1995,44.0,2n Cycle,Married,96547.0,0,0,4,3731,448,21,125,52,101,62,809,0,7,6,8,2,1,0,1,0,1,1,4,1,0
1996,49.0,Graduation,Married,79205.0,0,0,73,4363,504,23,117,179,28,44,895,1,6,5,4,4,1,0,0,0,0,1,2,1,0
1997,49.0,PhD,Together,56559.0,0,1,46,4245,226,22,133,41,31,31,484,3,4,3,8,4,0,0,0,0,0,0,0,0,0
1998,51.0,PhD,Married,32644.0,1,0,38,4223,239,3,141,0,7,23,413,4,7,1,6,8,0,0,1,0,0,0,1,1,0
1999,44.0,2n Cycle,Single,67506.0,0,1,73,3872,90,38,67,33,36,67,331,1,4,1,6,3,0,0,0,0,0,0,0,0,0
2000,54.0,Graduation,Single,24206.0,1,0,66,4172,7,2,8,3,2,3,25,1,1,0,3,6,0,0,0,0,0,0,0,0,0
2001,57.0,PhD,Divorced,28420.0,1,0,36,3881,4,2,5,2,0,0,13,1,1,0,2,6,0,0,0,0,0,0,0,0,0
2002,54.0,Graduation,Married,22979.0,1,0,29,4355,16,17,19,20,21,22,115,3,3,2,2,8,0,0,0,0,0,1,1,1,0
2003,58.0,Graduation,Single,33279.0,0,0,29,3711,10,3,3,0,0,0,16,1,0,0,3,3,0,0,0,0,0,0,0,0,0
2005,47.0,Graduation,Married,30368.0,0,1,97,3928,35,0,13,2,0,2,52,2,2,0,3,8,0,0,0,0,0,0,0,0,0
2006,54.0,Graduation,Married,63684.0,0,1,61,4274,575,80,428,208,93,80,1464,3,8,4,8,5,0,0,0,0,0,0,0,0,0
2007,60.0,Graduation,Divorced,41638.0,0,1,68,4195,315,0,31,4,0,91,441,4,5,5,3,8,0,0,1,0,0,0,1,1,0
2008,65.0,PhD,Divorced,68805.0,0,1,73,3979,182,2,49,17,13,20,283,1,3,1,7,2,0,0,0,0,0,0,0,0,0
2009,58.0,PhD,Together,65814.0,0,1,90,3813,561,14,113,10,14,35,747,3,8,2,10,5,0,0,0,0,0,0,0,0,0
2010,66.0,Graduation,Divorced,71964.0,0,0,81,4099,587,51,932,180,34,86,1870,1,5,6,5,3,0,0,0,0,0,0,0,0,0
2011,38.0,Graduation,Single,39146.0,1,0,1,4194,94,1,33,13,12,12,165,3,4,0,4,8,0,0,0,0,0,0,0,0,0
2012,47.0,Graduation,Together,96876.0,0,0,79,4021,908,43,735,40,194,21,1941,1,7,7,9,2,1,0,0,1,1,1,4,1,0
2013,43.0,Basic,Married,34445.0,0,0,92,4212,228,122,122,208,129,30,839,6,11,2,8,9,0,0,0,0,0,0,0,0,0
2014,66.0,Graduation,Single,68281.0,0,0,31,4385,995,112,417,42,48,41,1655,1,2,9,13,5,0,0,0,0,0,1,1,1,0
2016,41.0,Graduation,Married,36790.0,0,0,14,4179,3,3,14,15,21,10,66,1,2,1,2,9,0,0,0,0,0,1,1,1,0
2017,57.0,Graduation,Together,27943.0,1,1,89,4134,12,1,16,4,1,3,37,3,2,0,3,8,0,0,0,0,0,0,0,0,0
2018,73.0,Graduation,Divorced,22263.0,1,1,31,3785,17,0,2,0,0,2,21,2,1,0,3,6,0,0,0,0,0,0,0,0,1
2019,52.0,Graduation,Together,30261.0,1,2,75,4336,8,0,5,0,3,6,22,1,0,0,3,8,0,0,0,0,0,0,0,0,0
2020,46.0,Graduation,Together,28587.0,1,0,42,3831,22,4,17,12,10,13,78,3,2,0,4,6,0,0,0,0,0,0,0,0,0
2021,42.0,Master,Married,43815.0,1,0,53,4144,14,10,29,4,7,15,79,1,2,0,3,6,0,0,0,0,0,0,0,0,0
2022,68.0,Graduation,Married,48195.0,1,1,53,3853,106,27,68,52,7,5,265,6,4,2,5,6,0,0,0,0,0,0,0,0,0
2023,72.0,Master,Married,77027.0,0,1,23,3838,820,57,242,45,0,11,1175,2,8,3,6,4,0,0,0,0,0,0,0,0,0
2024,59.0,PhD,Married,71322.0,0,1,57,4192,753,43,226,69,10,204,1305,2,8,5,13,4,0,0,0,0,0,0,0,0,0
2025,45.0,Master,Married,32765.0,1,0,49,3820,13,3,17,7,3,3,46,2,2,0,4,5,0,0,0,0,0,0,0,0,0
2027,71.0,Graduation,Divorced,23272.0,0,0,29,3949,19,3,6,4,2,12,46,1,1,0,3,4,0,0,0,0,0,0,0,0,0
2028,75.0,Master,Together,49912.0,0,1,5,4354,520,8,223,32,49,42,874,4,10,5,7,8,0,0,1,0,0,1,2,1,0
2029,39.0,2n Cycle,Together,7500.0,1,0,98,4391,5,17,17,13,14,34,100,4,2,1,3,9,0,0,0,0,0,0,0,0,0
2030,77.0,PhD,Widow,68117.0,0,1,80,4170,618,44,215,0,17,36,930,2,11,8,4,6,0,0,1,0,0,1,2,1,0
2031,69.0,Graduation,Married,67225.0,0,1,4,3909,315,35,322,46,7,143,868,3,7,2,11,5,0,0,0,0,0,0,0,0,0
2032,48.0,Graduation,Married,17649.0,1,0,70,3923,15,1,23,0,5,1,45,3,3,0,3,8,0,0,0,0,0,0,0,0,0
2033,49.0,Graduation,Together,55914.0,0,1,32,4120,384,60,364,119,101,232,1260,4,11,6,8,7,0,0,0,0,0,0,0,0,0
2034,40.0,Graduation,Married,40059.0,1,0,82,3968,110,29,92,28,10,145,414,1,6,2,3,8,0,0,1,0,0,0,1,1,0
2035,74.0,Graduation,Together,60905.0,0,1,27,3900,208,17,76,36,17,38,392,2,3,3,7,2,0,0,0,0,0,0,0,0,0
2036,47.0,Graduation,Married,75330.0,1,1,94,4327,555,82,257,93,61,61,1109,4,10,3,12,6,0,0,0,0,0,0,0,0,0
2037,73.0,Graduation,Single,60689.0,0,1,23,4087,240,90,216,63,6,24,639,4,4,4,10,3,0,0,0,0,0,0,0,0,0
2038,40.0,Graduation,Married,38680.0,1,0,97,4152,11,0,36,15,5,12,79,1,2,0,3,7,0,0,0,0,0,0,0,0,0
2039,42.0,Graduation,Together,61416.0,0,0,25,4200,848,154,323,201,61,78,1665,1,10,3,10,6,0,0,1,0,0,0,1,1,0
2040,33.0,Graduation,Single,49767.0,0,0,92,4117,202,47,197,55,42,149,692,1,5,4,8,4,0,0,0,0,0,0,0,0,0
2041,54.0,Graduation,Single,83273.0,1,2,98,4336,433,89,650,16,102,102,1392,10,4,6,9,7,0,0,0,0,0,0,0,0,0
2042,43.0,Graduation,Married,29009.0,1,0,19,3906,6,6,15,10,5,2,44,2,2,0,3,6,0,0,0,0,0,0,0,0,0
2043,45.0,Master,Married,45057.0,1,0,80,3904,37,0,7,3,0,3,50,1,2,0,3,5,0,0,0,0,0,0,0,0,0
2044,53.0,Graduation,Married,37150.0,1,0,80,4350,167,37,64,49,34,116,467,8,4,3,6,7,0,0,0,0,0,0,0,0,0
2045,54.0,Graduation,Single,43020.0,1,0,79,3905,45,7,99,4,25,43,223,3,4,1,4,6,0,0,0,0,0,0,0,0,0
2046,65.0,Graduation,Married,53154.0,0,1,50,3714,129,0,21,0,1,7,158,1,3,1,4,4,0,0,0,0,0,0,0,0,0
2047,51.0,Graduation,Married,65308.0,0,0,60,3985,713,0,264,120,80,34,1211,1,7,8,12,4,1,0,0,0,1,0,2,1,0
2048,54.0,Graduation,Single,76467.0,1,0,44,4375,676,161,426,210,44,58,1575,2,2,5,5,6,0,0,0,0,0,1,1,1,0
2049,77.0,2n Cycle,Married,81044.0,0,0,0,3878,450,26,535,73,98,26,1208,1,5,6,10,1,0,0,0,0,0,0,0,0,0
2050,73.0,Graduation,Married,32871.0,1,1,28,4171,22,2,12,0,2,5,43,1,1,0,3,4,0,0,0,0,0,0,0,0,0
2051,49.0,Graduation,Single,55801.0,1,1,35,3974,367,4,51,6,4,95,527,6,7,2,6,7,1,0,0,0,0,0,1,1,0
2052,65.0,Graduation,Widow,76320.0,0,1,49,3701,526,35,214,69,53,35,932,2,6,3,4,2,0,0,0,0,0,0,0,0,0
2053,69.0,Master,Single,36927.0,1,1,46,3721,51,0,16,0,0,4,71,2,3,0,3,8,0,0,0,0,0,0,0,0,0
2054,71.0,Graduation,Together,48794.0,1,1,97,3697,25,0,11,3,0,15,54,1,1,0,3,4,0,0,0,0,0,0,0,0,0
2055,59.0,Graduation,Single,23478.0,0,0,51,4161,28,6,27,12,17,39,129,1,3,0,3,8,0,0,0,0,0,0,0,0,0
2056,51.0,Graduation,Divorced,71128.0,1,0,80,4325,958,159,447,20,0,31,1615,3,2,10,12,7,0,0,0,0,0,0,0,0,0
2058,74.0,Graduation,Married,59462.0,0,1,29,4234,724,17,143,0,8,196,1088,2,9,2,12,7,0,0,0,0,0,0,0,0,0
2059,55.0,Master,Together,52792.824653788244,1,1,52,4101,375,42,48,94,66,96,721,7,4,10,4,3,0,0,0,0,0,0,0,0,0
2061,43.0,PhD,Single,52792.824653788244,1,0,82,4088,23,0,15,0,2,7,47,2,3,0,3,6,0,0,0,0,0,0,0,0,0
2063,46.0,Graduation,Together,42554.0,1,1,93,4227,29,1,11,0,0,0,41,2,2,0,3,4,0,0,0,0,0,0,0,0,0
2065,73.0,Graduation,Widow,67046.0,0,1,92,4233,544,35,133,23,151,107,993,2,4,5,4,2,0,0,0,0,0,0,0,0,0
2066,76.0,Graduation,Married,42192.0,0,0,40,3990,40,15,15,17,6,7,100,1,2,1,3,4,0,0,0,0,0,0,0,0,0
2067,72.0,PhD,Married,77610.0,0,1,70,4302,1245,33,332,21,33,16,1680,2,4,7,4,7,0,0,0,0,0,0,0,0,0
2068,40.0,Graduation,Married,31761.0,1,0,96,3779,19,1,20,16,14,28,98,2,3,0,4,5,0,0,0,0,0,0,0,0,0
2069,45.0,Graduation,Together,34350.0,1,0,81,3947,16,3,15,2,1,11,48,1,1,0,3,7,0,0,0,0,0,0,0,0,0
2070,75.0,Graduation,Together,54591.0,0,1,63,4022,376,4,94,12,9,24,519,3,6,2,8,5,0,0,0,0,0,0,0,0,0
2071,68.0,Graduation,Married,71866.0,0,1,85,3880,184,178,178,103,39,33,715,1,6,3,10,3,0,0,0,0,0,0,0,0,0
2074,41.0,Graduation,Married,69520.0,0,0,95,4051,627,120,414,121,80,93,1455,1,9,6,5,5,0,0,0,0,0,0,0,0,0
2075,54.0,Graduation,Divorced,64713.0,1,0,11,3836,180,60,241,13,54,54,602,2,5,5,7,4,0,0,0,0,0,1,1,1,0
2076,47.0,Master,Married,27889.0,1,0,42,4053,14,0,4,0,0,8,26,1,1,1,2,6,0,0,0,0,0,0,0,0,0
2077,64.0,Basic,Widow,22123.0,0,0,77,3788,3,3,24,34,7,31,102,1,2,1,3,5,0,0,0,0,0,0,0,0,0
2078,53.0,Graduation,Married,52792.824653788244,1,1,82,4177,71,1,16,0,0,9,97,4,2,1,3,8,0,0,0,0,0,0,0,0,0
2079,70.0,Master,Together,52792.824653788244,0,1,83,4065,161,0,22,0,0,24,207,2,4,1,4,6,0,0,0,0,0,0,0,0,0
